Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;0;100,0;2;8212;583;149;227;192;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8795;8362;9228;100,0;30;30;0;1;100,0;Totalt i retning Tromsø;8211;583;149;227;192;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8821;8346;9296;100,0;30;30;0;4;100,0;Totalt i retning Kvaløya;8230;588;155;227;190;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;17616;16711;18521;100,0;30;30;0;4;100,0;Totalt;16441;1171;304;454;382;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;1;7678;502;132;177;179;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;2;7697;499;126;178;180;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8197;7736;8658;96,8;31;30;1;1;100,0;Totalt i retning Tromsø;7697;499;126;178;180;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;8181;7680;8682;96,8;31;30;1;1;100,0;Totalt i retning Kvaløya;7678;502;132;177;179;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;16378;15417;17339;96,8;31;30;1;2;100,0;Totalt;15375;1001;258;355;359;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;1;7718;461;124;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;2;7717;458;121;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8175;7744;8606;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;7717;458;121;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;8180;7717;8643;100,0;30;30;0;1;100,0;Totalt i retning Kvaløya;7718;461;124;142;182;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;16355;15462;17248;100,0;30;30;0;1;100,0;Totalt;15435;920;244;284;363;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;1;7291;374;102;104;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7661;7061;8261;100,0;31;31;0;1;100,0;2;7287;373;101;103;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7660;7060;8260;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;7287;373;101;103;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7666;7043;8289;100,0;31;31;0;1;100,0;Totalt i retning Kvaløya;7291;374;102;105;159;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;15327;14105;16549;100,0;31;31;0;2;100,0;Totalt;14578;747;203;208;319;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6821;6393;7249;100,0;31;31;0;2;100,0;1;6429;391;104;102;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6820;6408;7232;100,0;31;31;0;0;100,0;2;6423;396;106;106;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6819;6407;7231;100,0;31;31;0;0;100,0;Totalt i retning Tromsø;6422;396;106;106;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;6822;6394;7250;100,0;31;31;0;2;100,0;Totalt i retning Kvaløya;6430;391;104;102;174;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;13641;12801;14481;100,0;31;31;0;2;100,0;Totalt;12852;787;210;208;347;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7076;6571;7581;100,0;28;28;0;1;100,0;1;6668;407;112;107;176;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7073;6606;7540;100,0;28;28;0;0;100,0;2;6662;411;112;110;176;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7074;6607;7541;100,0;28;28;0;1;100,0;Totalt i retning Tromsø;6662;411;112;110;176;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;7075;6570;7580;100,0;28;28;0;1;100,0;Totalt i retning Kvaløya;6668;407;111;107;176;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;14149;13177;15121;100,0;28;28;0;2;100,0;Totalt;13330;817;224;217;352;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7330;6926;7734;100,0;31;31;0;1;100,0;1;6906;423;111;116;184;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;2;6885;435;115;123;184;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7321;6937;7705;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6886;435;115;123;184;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;7329;6925;7733;100,0;31;31;0;0;100,0;Totalt i retning Kvaløya;6905;423;111;116;184;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;14651;13865;15437;100,0;31;31;0;2;100,0;Totalt;13791;858;225;239;367;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6932;6271;7593;86,7;30;26;1;1;100,0;1;6570;361;90;103;159;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6946;6303;7589;86,7;30;26;1;0;100,0;2;6582;364;88;105;159;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6946;6303;7589;86,7;30;26;1;0;100,0;Totalt i retning Tromsø;6582;364;88;105;159;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;6932;6271;7593;86,7;30;26;1;1;100,0;Totalt i retning Kvaløya;6570;361;90;103;159;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;13878;12577;15179;86,7;30;26;1;2;100,0;Totalt;13151;725;178;208;318;21;21;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2471;2299;2643;100,0;31;31;0;1;100,0;1;2305;165;37;57;67;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2462;2315;2609;100,0;31;31;0;1;100,0;2;2297;164;40;57;63;4;4;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2470;2323;2617;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2302;168;40;59;64;4;4;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2462;2290;2634;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2300;162;36;55;66;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;4932;4615;5249;100,0;31;31;0;1;100,0;Totalt;4602;329;77;113;130;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2738;2581;2895;100,0;28;28;0;1;100,0;1;2564;173;42;52;72;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2724;2581;2867;100,0;28;28;0;1;100,0;2;2544;178;45;57;68;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2731;2590;2872;100,0;28;28;0;1;100,0;Totalt i retning FV 862;2549;181;45;58;69;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2731;2573;2889;100,0;28;28;0;1;100,0;Totalt i retning FUTRIKELV;2559;171;42;51;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5462;5165;5759;100,0;28;28;0;2;100,0;Totalt;5108;352;87;109;140;16;16;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2806;2688;2924;100,0;31;31;0;1;100,0;1;2630;175;40;52;72;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2800;2688;2912;100,0;31;31;0;1;100,0;2;2624;175;41;53;70;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2802;2691;2913;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2624;177;41;54;71;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2804;2686;2922;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2629;174;40;52;71;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5606;5379;5833;100,0;31;31;0;2;100,0;Totalt;5254;350;82;105;142;21;21;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2750;2549;2951;100,0;30;30;0;0;100,0;1;2591;158;34;52;64;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2740;2562;2918;100,0;30;30;0;0;100,0;2;2579;161;36;53;63;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2741;2563;2919;100,0;30;30;0;0;100,0;Totalt i retning FV 862;2579;162;36;54;64;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2749;2548;2950;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2591;158;34;52;64;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5490;5115;5865;100,0;30;30;0;1;100,0;Totalt;5170;319;71;106;127;16;16;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3086;2860;3312;100,0;31;31;0;0;100,0;1;2888;198;47;73;68;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3076;2880;3272;100,0;31;31;0;0;100,0;2;2878;198;49;72;67;10;10;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3076;2880;3272;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2877;199;49;72;67;10;10;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3086;2860;3312;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2889;197;47;72;68;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6163;5745;6581;100,0;31;31;0;1;100,0;Totalt;5766;396;96;145;136;19;19;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3314;3123;3505;100,0;30;30;0;0;100,0;1;3065;249;67;97;76;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3306;3149;3463;100,0;30;30;0;0;100,0;2;3051;255;71;98;76;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3306;3149;3463;100,0;30;30;0;1;100,0;Totalt i retning FV 862;3050;255;71;98;76;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3315;3124;3506;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;3066;249;67;97;76;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6620;6277;6963;100,0;30;30;0;0;100,0;Totalt;6116;503;138;194;153;18;18;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2556;2413;2699;100,0;31;31;0;0;100,0;1;2360;196;54;76;61;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2544;2430;2658;100,0;31;31;0;1;100,0;2;2346;197;56;75;61;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2543;2429;2657;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2346;197;56;75;61;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2557;2414;2700;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2360;196;54;76;61;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5100;4848;5352;100,0;31;31;0;0;100,0;Totalt;4706;394;111;151;121;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3136;2971;3301;100,0;31;31;0;0;100,0;1;2909;227;63;88;68;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3136;3005;3267;100,0;31;31;0;1;100,0;2;2907;229;65;87;67;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3135;3004;3266;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2906;229;65;87;67;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3137;2972;3302;100,0;31;31;0;0;100,0;Totalt i retning FUTRIKELV;2910;227;63;88;67;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6272;5980;6564;100,0;31;31;0;1;100,0;Totalt;5816;456;128;176;135;17;17;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3234;3069;3399;100,0;30;30;0;0;100,0;1;2987;247;64;97;78;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3210;3077;3343;100,0;30;30;0;0;100,0;2;2961;248;67;96;77;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3210;3077;3343;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2961;249;67;96;77;9;9;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3234;3069;3399;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2987;247;64;97;78;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6444;6150;6738;100,0;30;30;0;1;100,0;Totalt;5948;495;131;193;155;17;17;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2981;2810;3152;100,0;31;31;0;1;100,0;1;2761;219;58;82;72;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2987;2847;3127;100,0;31;31;0;1;100,0;2;2765;221;60;82;72;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2987;2847;3127;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2765;221;60;82;72;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;2981;2810;3152;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2761;219;58;82;72;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;5968;5660;6276;100,0;31;31;0;2;100,0;Totalt;5526;440;118;164;144;15;15;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2971;2814;3128;100,0;30;30;0;0;100,0;1;2778;193;52;62;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2967;2836;3098;100,0;30;30;0;0;100,0;2;2774;192;52;61;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2967;2836;3098;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2774;193;52;61;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;2972;2815;3129;100,0;30;30;0;0;100,0;Totalt i retning FUTRIKELV;2779;193;52;62;71;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;5938;5652;6224;100,0;30;30;0;0;100,0;Totalt;5552;386;104;123;142;16;16;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2781;2594;2968;100,0;31;31;0;1;100,0;1;2624;156;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2766;2592;2940;100,0;31;31;0;1;100,0;2;2611;154;40;45;63;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2770;2597;2943;100,0;31;31;0;1;100,0;Totalt i retning FV 862;2614;155;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2777;2589;2965;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2621;155;40;46;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5547;5187;5907;100,0;31;31;0;3;99,9;Totalt;5234;310;80;91;128;11;11;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2523;2378;2668;100,0;31;31;0;1;100,0;1;2358;164;42;48;69;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2518;2392;2644;100,0;31;31;0;4;99,8;2;2349;164;42;49;67;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2525;2399;2651;100,0;31;31;0;5;99,8;Totalt i retning FV 862;2354;166;43;50;67;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2516;2371;2661;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2353;162;42;47;68;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;5041;4772;5310;100,0;31;31;0;5;99,9;Totalt;4707;328;84;97;135;12;12;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2599;2427;2771;100,0;28;28;0;1;100,0;1;2432;166;40;50;69;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2591;2446;2736;100,0;28;28;0;2;99,9;2;2423;167;42;51;66;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2601;2459;2743;100,0;28;28;0;2;99,9;Totalt i retning FV 862;2430;169;42;52;66;8;8;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2589;2416;2762;100,0;28;28;0;1;100,0;Totalt i retning FUTRIKELV;2424;163;40;49;68;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5189;4875;5503;100,0;28;28;0;2;100,0;Totalt;4855;332;82;101;135;14;14;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2685;2542;2828;100,0;31;31;0;1;100,0;1;2511;173;36;61;69;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2674;2538;2810;100,0;31;31;0;0;100,0;2;2495;179;41;67;64;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2698;2568;2828;100,0;31;31;0;0;100,0;Totalt i retning FV 862;2513;184;42;70;66;7;7;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2662;2514;2810;100,0;31;31;0;1;100,0;Totalt i retning FUTRIKELV;2493;167;36;58;68;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5360;5085;5635;100,0;31;31;0;2;100,0;Totalt;5006;352;78;127;134;13;13;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2608;2402;2814;100,0;30;30;0;1;100,0;1;2462;145;32;44;64;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2595;2410;2780;100,0;30;30;0;0;100,0;2;2447;148;35;45;62;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2599;2415;2783;100,0;30;30;0;1;100,0;Totalt i retning FV 862;2449;149;35;45;63;6;6;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;2605;2398;2812;100,0;30;30;0;1;100,0;Totalt i retning FUTRIKELV;2460;144;32;44;63;5;5;0
03836V1125958;Kvaløysletta nord;FV863 S1D1 m379;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5203;4816;5590;100,0;30;30;0;1;100,0;Totalt;4909;293;67;89;126;11;11;0
05293V1125916;BREIVIKTUNNELEN;FV862 S1D1 m2604;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3428;2995;3861;100,0;31;31;0;0;100,0;1;3189;239;76;91;57;16;15;1
