Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;33;27;39;100,0;31;31;0;33;0,0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;65;53;77;100,0;31;31;0;65;0,0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;27;21;33;100,0;28;28;0;27;0,0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;26;20;32;100,0;28;28;0;26;0,0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;26;20;32;100,0;28;28;0;26;0,0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;27;21;33;100,0;28;28;0;27;0,0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;54;42;66;100,0;28;28;0;54;0,0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;29;24;34;100,0;31;31;0;29;0,0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;28;23;33;100,0;31;31;0;28;0,0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;28;23;33;100,0;31;31;0;28;0,0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;29;24;34;100,0;31;31;0;29;0,0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;57;47;67;100,0;31;31;0;57;0,0;Totalt;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;41;31;51;100,0;30;30;0;41;0,0;1;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;38;29;47;100,0;30;30;0;38;0,0;2;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;38;29;47;100,0;30;30;0;38;0,0;Totalt i retning Tomasjord;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;41;31;51;100,0;30;30;0;41;0,0;Totalt i retning Kroken;-;-;-;-;-;-;-;-
07469B1814527;Tromsøysundvegen Sykkel;FV864 S1D110 m121;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;79;60;98;100,0;30;30;0;79;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;35;27;43;100,0;31;31;0;35;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;40;31;49;100,0;31;31;0;40;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;40;31;49;100,0;31;31;0;40;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;35;27;43;100,0;31;31;0;35;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;75;59;91;100,0;31;31;0;75;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;44;34;54;100,0;28;28;0;44;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;50;40;60;100,0;28;28;0;50;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;50;40;60;100,0;28;28;0;50;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;44;34;54;100,0;28;28;0;44;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;94;74;114;100,0;28;28;0;94;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;57;46;68;100,0;31;31;0;57;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;61;49;73;100,0;31;31;0;61;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;61;49;73;100,0;31;31;0;61;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;57;46;68;100,0;31;31;0;57;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;118;96;140;100,0;31;31;0;118;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;68;52;84;100,0;30;30;0;68;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;71;54;88;100,0;30;30;0;71;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;71;54;88;100,0;30;30;0;71;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;68;52;84;100,0;30;30;0;68;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;139;106;172;100,0;30;30;0;139;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;109;84;134;100,0;31;31;0;109;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;112;86;138;100,0;31;31;0;112;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;112;86;138;100,0;31;31;0;112;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;109;84;134;100,0;31;31;0;109;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;222;171;273;100,0;31;31;0;222;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;140;121;159;100,0;30;30;0;140;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;144;124;164;100,0;30;30;0;144;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;144;124;164;100,0;30;30;0;144;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;140;121;159;100,0;30;30;0;140;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;283;244;322;100,0;30;30;0;283;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100,0;31;31;0;86;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100,0;31;31;0;86;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100,0;31;31;0;86;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;86;73;99;100,0;31;31;0;86;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;172;146;198;100,0;31;31;0;172;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;93;129;100,0;31;31;0;111;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;94;128;100,0;31;31;0;111;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;94;128;100,0;31;31;0;111;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;111;93;129;100,0;31;31;0;111;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;222;187;257;100,0;31;31;0;222;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;113;97;129;100,0;30;30;0;113;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;112;97;127;100,0;30;30;0;112;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;112;97;127;100,0;30;30;0;112;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;113;97;129;100,0;30;30;0;113;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;225;194;256;100,0;30;30;0;225;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100,0;31;31;0;66;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100,0;31;31;0;66;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100,0;31;31;0;66;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;66;54;78;100,0;31;31;0;66;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;132;108;156;100,0;31;31;0;132;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;71;59;83;100,0;30;30;0;71;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;72;60;84;100,0;30;30;0;72;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;72;60;84;100,0;30;30;0;72;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;71;59;83;100,0;30;30;0;71;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;144;119;169;100,0;30;30;0;144;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;42;32;52;100,0;31;31;0;42;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;43;33;53;100,0;31;31;0;43;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;43;33;53;100,0;31;31;0;43;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;42;32;52;100,0;31;31;0;42;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;84;64;104;100,0;31;31;0;84;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;72;56;88;100,0;31;31;0;72;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;75;59;91;100,0;31;31;0;75;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;75;59;91;100,0;31;31;0;75;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;72;56;88;100,0;31;31;0;72;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;146;114;178;100,0;31;31;0;146;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;58;44;72;100,0;28;28;0;58;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;61;47;75;100,0;28;28;0;61;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;61;47;75;100,0;28;28;0;61;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;58;44;72;100,0;28;28;0;58;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;119;92;146;100,0;28;28;0;119;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;48;37;59;100,0;31;31;0;48;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;52;40;64;100,0;31;31;0;52;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;52;40;64;100,0;31;31;0;52;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;48;37;59;100,0;31;31;0;48;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;100;78;122;100,0;31;31;0;100;0,0;Totalt;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;77;58;96;100,0;30;30;0;77;0,0;1;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;85;64;106;100,0;30;30;0;85;0,0;2;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;85;64;106;100,0;30;30;0;85;0,0;Totalt i retning Kvaløysletta;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;77;58;96;100,0;30;30;0;77;0,0;Totalt i retning Eidkjosen;-;-;-;-;-;-;-;-
16751B1818000;Kvaløysletta Sykkel;FV862 S2D200 m1134;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;162;123;201;100,0;30;30;0;162;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3;2;4;100,0;31;31;0;3;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;13;10;16;100,0;31;31;0;13;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;13;10;16;100,0;31;31;0;13;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;3;2;4;100,0;31;31;0;3;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;17;13;21;100,0;31;31;0;17;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3;2;4;100,0;28;28;0;3;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7;5;9;100,0;28;28;0;7;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7;5;9;100,0;28;28;0;7;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;3;2;4;100,0;28;28;0;3;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;10;8;12;100,0;28;28;0;10;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6;5;7;100,0;31;31;0;6;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;15;12;18;100,0;31;31;0;15;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;15;12;18;100,0;31;31;0;15;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6;5;7;100,0;31;31;0;6;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;21;17;25;100,0;31;31;0;21;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;11;7;15;100,0;30;30;0;11;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;21;15;27;100,0;30;30;0;21;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;21;15;27;100,0;30;30;0;21;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;11;7;15;100,0;30;30;0;11;0,0;Totalt i retning Grønnåsen;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;33;24;42;100,0;30;30;0;33;0,0;Totalt;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;29;22;36;100,0;31;31;0;29;0,0;1;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;40;33;47;100,0;31;31;0;40;0,0;2;-;-;-;-;-;-;-;-
30868B1109333;Dramsvegen sykkel;KV7000 S4D1 m394;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;40;33;47;100,0;31;31;0;40;0,0;Totalt i retning Dramsvegen nord;-;-;-;-;-;-;-;-
